respondent_id,xyz_vaccine,seasonal_vaccine
22867,0.1,0.2
22868,0.4,0.6
22869,0.4,0.2
22870,0.6,0.9
22871,0.0,0.4
22872,0.0,0.5
22873,0.1,0.2
22874,0.1,0.3
22875,0.0,0.1
22876,0.1,0.1
22877,0.9,0.9
22878,0.1,0.5
22879,0.1,0.2
22880,0.2,0.9
22881,0.5,0.5
22882,0.1,0.1
22883,0.3,0.6
22884,0.1,0.4
22885,0.4,0.6
22886,0.6,0.9
22887,0.7,0.6
22888,0.0,0.2
22889,0.2,0.6
22890,0.0,0.1
22891,0.1,0.8
22892,0.3,0.9
22893,0.3,0.2
22894,0.2,0.5
22895,0.1,0.5
22896,0.5,0.4
22897,0.0,0.1
22898,0.9,0.8
22899,0.0,0.8
22900,0.0,0.0
22901,0.0,0.2
22902,0.1,0.5
22903,0.1,0.1
22904,0.1,0.3
22905,0.4,0.3
22906,0.7,0.9
22907,0.2,0.2
22908,0.0,0.1
22909,0.0,0.1
22910,0.1,0.4
22911,0.3,0.8
22912,0.3,0.8
22913,0.3,0.3
22914,0.1,0.4
22915,0.1,0.6
22916,0.9,0.9
22917,0.1,0.1
22918,0.0,0.1
22919,0.1,0.2
22920,0.0,0.1
22921,0.1,0.9
22922,0.0,0.0
22923,0.0,0.0
22924,0.8,1.0
22925,0.0,0.1
22926,0.5,0.5
22927,0.4,0.3
22928,0.2,0.4
22929,0.4,0.8
22930,0.1,0.5
22931,0.0,0.0
22932,0.6,0.8
22933,0.2,0.5
22934,0.0,0.3
22935,0.7,0.9
22936,0.1,0.8
22937,0.5,0.8
22938,0.0,0.3
22939,0.8,0.7
22940,0.3,0.3
22941,0.2,0.6
22942,0.0,0.1
22943,0.1,0.2
22944,0.0,0.0
22945,0.1,0.3
22946,0.6,0.8
22947,0.2,0.6
22948,0.1,0.8
22949,0.7,0.8
22950,0.5,0.7
22951,0.3,0.8
22952,0.7,0.5
22953,0.0,0.3
22954,0.7,0.9
22955,0.0,0.2
22956,0.4,0.7
22957,0.2,0.4
22958,0.3,0.9
22959,0.6,0.7
22960,0.0,0.2
22961,0.3,0.3
22962,0.0,0.2
22963,0.0,0.2
22964,0.2,0.7
22965,0.3,0.8
22966,0.1,0.1
22967,0.2,0.3
22968,0.2,0.6
22969,0.1,0.6
22970,0.3,0.5
22971,0.0,0.1
22972,0.2,0.7
22973,0.9,1.0
22974,0.2,0.9
22975,0.5,0.6
22976,0.5,0.9
22977,0.0,0.2
22978,0.1,0.1
22979,0.0,0.6
22980,0.8,1.0
22981,0.1,0.3
22982,0.1,0.2
22983,0.2,0.2
22984,0.1,0.1
22985,0.2,0.1
22986,0.1,0.5
22987,0.1,0.3
22988,0.1,0.3
22989,0.3,0.8
22990,0.1,0.2
22991,0.6,0.9
22992,0.0,0.1
22993,0.0,0.1
22994,0.1,0.8
22995,0.2,0.6
22996,0.0,0.0
22997,0.1,0.4
22998,0.3,0.2
22999,0.0,0.1
23000,0.0,0.7
23001,0.4,0.3
23002,0.2,0.5
23003,0.2,0.8
23004,0.2,0.4
23005,0.2,1.0
23006,0.2,0.4
23007,0.0,0.2
23008,0.0,0.1
23009,0.2,0.4
23010,0.0,0.7
23011,0.0,0.1
23012,0.1,0.4
23013,0.4,0.7
23014,0.1,0.8
23015,0.1,0.3
23016,0.0,0.6
23017,0.1,0.3
23018,0.1,0.3
23019,0.1,0.6
23020,0.0,0.1
23021,0.1,0.8
23022,0.2,0.3
23023,0.8,0.9
23024,0.0,0.5
23025,0.1,0.4
23026,0.0,0.3
23027,0.1,0.8
23028,0.1,0.8
23029,0.5,0.7
23030,0.1,0.8
23031,0.1,0.6
23032,0.2,0.5
23033,0.0,0.0
23034,0.3,0.2
23035,0.1,0.7
23036,0.0,0.1
23037,0.0,0.1
23038,0.0,0.1
23039,0.1,0.9
23040,0.3,0.7
23041,0.1,0.0
23042,0.1,0.1
23043,0.6,0.9
23044,0.0,0.1
23045,0.0,0.1
23046,0.0,0.2
23047,0.8,0.7
23048,0.1,0.1
23049,0.0,0.3
23050,0.4,0.6
23051,0.3,0.8
23052,0.1,0.6
23053,0.1,0.1
23054,0.1,0.6
23055,0.7,0.9
23056,0.0,0.3
23057,0.1,0.2
23058,0.1,0.1
23059,0.2,0.5
23060,0.0,0.4
23061,0.0,0.1
23062,0.1,0.1
23063,0.0,0.1
23064,0.4,0.7
23065,0.1,0.6
23066,0.8,1.0
23067,0.1,0.9
23068,0.2,1.0
23069,0.1,0.2
23070,0.0,0.1
23071,0.3,0.8
23072,0.1,0.4
23073,0.9,0.9
23074,0.1,0.7
23075,0.0,0.2
23076,0.4,0.9
23077,0.1,0.6
23078,0.0,0.2
23079,0.2,0.4
23080,0.0,0.0
23081,0.2,0.3
23082,0.0,0.3
23083,0.5,0.7
23084,0.2,0.8
23085,0.0,0.0
23086,0.0,0.1
23087,0.3,0.8
23088,0.2,0.8
23089,0.1,0.3
23090,0.0,0.1
23091,0.1,0.9
23092,0.0,0.0
23093,0.8,0.8
23094,0.0,0.2
23095,0.1,0.4
23096,0.0,0.2
23097,0.1,0.0
23098,0.1,0.3
23099,0.1,1.0
23100,0.0,0.1
23101,0.1,0.3
23102,0.3,0.3
23103,0.0,0.7
23104,0.1,0.9
23105,0.3,0.6
23106,0.0,0.1
23107,0.0,0.5
23108,0.3,0.3
23109,0.2,0.9
23110,0.3,0.9
23111,0.1,0.3
23112,0.1,0.3
23113,0.5,0.4
23114,0.2,0.7
23115,0.0,0.1
23116,0.1,0.2
23117,0.5,0.8
23118,0.0,0.0
23119,0.1,0.6
23120,0.0,0.1
23121,0.0,0.1
23122,0.1,0.6
23123,0.1,0.3
23124,0.3,0.4
23125,0.0,0.2
23126,0.2,0.3
23127,0.4,0.9
23128,0.2,0.3
23129,0.1,0.1
23130,0.1,0.2
23131,0.1,0.3
23132,0.4,0.8
23133,0.1,0.3
23134,0.0,0.3
23135,0.9,1.0
23136,0.1,0.7
23137,0.0,0.0
23138,0.2,1.0
23139,0.0,0.2
23140,0.0,0.0
23141,0.2,0.9
23142,0.3,0.6
23143,0.7,0.5
23144,0.0,0.3
23145,0.5,0.8
23146,0.6,0.6
23147,0.1,0.8
23148,0.2,0.6
23149,0.3,0.7
23150,0.0,0.9
23151,0.0,0.8
23152,0.5,0.4
23153,0.1,0.6
23154,0.0,0.0
23155,0.0,0.3
23156,0.1,0.5
23157,0.9,0.8
23158,0.6,0.9
23159,0.3,0.8
23160,0.0,0.0
23161,0.1,0.3
23162,0.0,0.1
23163,0.6,0.6
23164,0.2,0.3
23165,0.5,0.8
23166,0.0,0.9
23167,0.9,1.0
23168,0.1,0.9
23169,0.1,0.3
23170,0.1,0.7
23171,0.3,0.7
23172,0.2,0.6
23173,0.3,0.5
23174,0.3,0.7
23175,0.0,0.8
23176,0.3,0.8
23177,0.0,0.1
23178,0.3,0.8
23179,0.1,0.3
23180,0.1,0.1
23181,0.1,0.5
23182,0.0,0.8
23183,0.6,0.8
23184,0.0,0.1
23185,0.1,0.2
23186,0.1,0.8
23187,0.8,1.0
23188,0.2,0.7
23189,0.1,0.7
23190,0.0,0.1
23191,0.0,0.5
23192,0.0,0.4
23193,0.1,0.5
23194,0.0,0.2
23195,0.6,0.9
23196,0.2,0.6
23197,0.1,0.4
23198,0.1,0.3
23199,0.1,0.1
23200,0.3,0.4
23201,0.1,0.4
23202,0.0,0.4
23203,0.3,0.4
23204,0.2,0.9
23205,0.0,0.0
23206,0.9,0.9
23207,0.0,0.2
23208,0.5,0.7
23209,0.1,0.9
23210,0.8,0.7
23211,0.0,0.5
23212,0.1,0.4
23213,0.1,0.2
23214,0.3,0.6
23215,0.4,0.7
23216,0.6,0.9
23217,0.1,0.4
23218,0.1,0.4
23219,0.1,0.1
23220,0.0,0.4
23221,0.0,0.2
23222,0.1,0.2
23223,0.0,0.1
23224,0.9,1.0
23225,0.0,0.0
23226,0.0,0.1
23227,0.0,0.1
23228,0.5,0.9
23229,0.1,0.1
23230,0.8,0.8
23231,0.2,0.7
23232,0.1,0.8
23233,0.5,0.6
23234,0.9,1.0
23235,0.0,0.1
23236,0.1,0.8
23237,0.2,0.9
23238,0.2,1.0
23239,0.0,0.1
23240,0.0,0.1
23241,0.0,0.0
23242,0.0,0.3
23243,0.0,0.4
23244,0.4,0.6
23245,0.1,0.6
23246,0.7,0.6
23247,0.1,0.9
23248,0.1,0.1
23249,0.5,0.9
23250,0.1,0.1
23251,0.0,0.1
23252,0.1,0.2
23253,0.9,1.0
23254,0.1,0.4
23255,0.1,0.5
23256,0.4,0.7
23257,0.0,0.5
23258,0.3,0.5
23259,0.3,0.7
23260,0.1,0.8
23261,0.7,0.9
23262,0.3,0.1
23263,0.1,0.4
23264,0.3,0.6
23265,0.9,1.0
23266,0.0,0.5
23267,0.0,0.1
23268,0.8,0.8
23269,0.0,0.1
23270,0.3,0.6
23271,0.7,0.1
23272,0.0,0.3
23273,0.9,0.9
23274,0.1,0.7
23275,0.0,0.0
23276,0.1,1.0
23277,0.1,0.7
23278,0.0,0.0
23279,0.3,0.8
23280,0.0,0.3
23281,0.2,0.9
23282,0.0,0.1
23283,0.0,0.1
23284,0.9,1.0
23285,0.9,0.9
23286,0.6,0.9
23287,0.1,0.1
23288,0.1,0.6
23289,0.0,0.3
23290,0.2,0.9
23291,0.0,0.1
23292,0.2,0.6
23293,0.2,0.9
23294,0.1,0.1
23295,0.8,0.7
23296,0.8,0.9
23297,0.2,0.5
23298,0.2,0.3
23299,0.8,1.0
23300,0.2,1.0
23301,0.1,0.2
23302,0.1,0.1
23303,0.6,0.9
23304,0.2,0.4
23305,0.1,0.7
23306,0.0,0.1
23307,0.2,0.4
23308,0.2,0.2
23309,0.1,0.3
23310,0.2,0.4
23311,0.4,0.5
23312,0.0,0.1
23313,0.2,0.3
23314,0.0,0.1
23315,0.1,0.2
23316,0.1,0.2
23317,0.1,0.2
23318,0.6,0.9
23319,0.0,0.0
23320,0.0,0.7
23321,0.0,0.4
23322,0.2,1.0
23323,0.0,0.1
23324,0.2,0.5
23325,0.0,0.2
23326,0.1,0.1
23327,0.1,0.2
23328,0.4,0.7
23329,0.5,0.8
23330,1.0,1.0
23331,0.1,0.4
23332,0.0,0.5
23333,0.2,0.8
23334,0.2,0.9
23335,0.9,1.0
23336,0.4,0.5
23337,0.4,0.4
23338,0.1,0.9
23339,0.1,0.1
23340,0.1,0.5
23341,0.1,0.3
23342,0.0,0.2
23343,0.3,0.7
23344,0.1,0.2
23345,0.2,0.3
23346,0.1,0.3
23347,0.3,0.5
23348,0.7,0.5
23349,0.0,0.8
23350,0.3,0.8
23351,0.1,0.2
23352,0.0,0.2
23353,0.3,0.3
23354,0.2,0.2
23355,0.0,0.1
23356,0.1,0.8
23357,0.0,0.0
23358,0.2,0.7
23359,0.1,0.4
23360,0.3,0.5
23361,0.0,0.2
23362,0.0,0.3
23363,0.1,0.4
23364,0.1,0.8
23365,0.1,0.5
23366,0.0,0.8
23367,0.1,0.3
23368,0.4,0.5
23369,0.1,0.2
23370,0.1,0.2
23371,0.1,0.2
23372,0.6,0.4
23373,0.0,0.0
23374,0.8,0.7
23375,0.1,0.7
23376,0.2,0.5
23377,0.4,0.6
23378,0.1,0.3
23379,0.6,0.2
23380,0.0,0.4
23381,0.0,0.6
23382,0.3,0.7
23383,0.1,0.9
23384,0.0,0.3
23385,0.1,0.1
23386,0.0,0.8
23387,0.3,1.0
23388,0.2,0.9
23389,0.0,0.1
23390,0.1,0.5
23391,0.1,0.2
23392,0.0,0.1
23393,0.1,0.6
23394,0.1,0.7
23395,0.2,0.2
23396,0.1,0.3
23397,0.4,0.5
23398,0.2,0.6
23399,0.1,0.5
23400,0.1,0.2
23401,0.0,0.8
23402,0.1,0.7
23403,0.1,0.4
23404,0.8,1.0
23405,0.0,0.1
23406,0.0,0.3
23407,0.0,0.3
23408,0.6,0.5
23409,0.0,0.9
23410,0.2,0.3
23411,0.6,0.6
23412,0.1,0.8
23413,0.1,0.3
23414,0.2,0.8
23415,0.0,0.7
23416,0.0,0.2
23417,0.0,0.6
23418,0.0,0.2
23419,0.4,0.7
23420,0.8,0.8
23421,0.0,0.1
23422,0.1,0.1
23423,0.8,0.9
23424,0.5,0.9
23425,0.0,0.1
23426,0.1,0.4
23427,0.8,0.7
23428,0.2,0.2
23429,0.4,0.1
23430,0.4,0.3
23431,0.0,0.9
23432,0.5,0.7
23433,0.0,0.0
23434,0.2,0.7
23435,1.0,1.0
23436,0.9,0.9
23437,0.1,0.9
23438,0.6,0.9
23439,0.2,0.3
23440,0.7,0.7
23441,0.0,0.2
23442,0.0,0.2
23443,0.2,0.4
23444,0.8,1.0
23445,0.0,0.2
23446,0.1,0.3
23447,0.1,0.6
23448,0.8,0.9
23449,0.0,0.1
23450,0.3,0.7
23451,0.1,0.4
23452,0.1,0.2
23453,0.6,0.3
23454,0.1,0.7
23455,0.2,0.9
23456,0.1,0.2
23457,0.2,0.5
23458,0.0,0.1
23459,0.4,0.3
23460,0.5,0.6
23461,0.1,0.1
23462,0.1,0.2
23463,0.1,0.2
23464,0.1,0.3
23465,0.0,0.0
23466,0.7,0.9
23467,0.0,0.0
23468,0.6,0.9
23469,0.1,0.7
23470,0.5,0.7
23471,0.1,0.5
23472,0.0,0.1
23473,0.1,0.1
23474,0.1,0.4
23475,0.0,0.1
23476,0.1,0.2
23477,0.1,0.5
23478,0.1,0.2
23479,0.1,0.3
23480,0.1,1.0
23481,0.7,0.6
23482,0.2,0.4
23483,0.5,0.8
23484,0.0,0.5
23485,0.0,0.1
23486,0.5,0.9
23487,0.1,0.7
23488,0.9,0.9
23489,0.1,0.2
23490,0.1,0.3
23491,0.1,0.4
23492,0.2,0.9
23493,0.0,0.9
23494,0.0,0.2
23495,0.5,0.4
23496,0.1,0.7
23497,0.2,0.4
23498,0.6,0.9
23499,0.5,0.6
23500,0.0,0.7
23501,0.2,0.7
23502,0.3,0.7
23503,0.3,0.6
23504,0.1,0.7
23505,0.1,0.3
23506,0.1,0.1
23507,0.1,0.7
23508,0.0,0.2
23509,0.0,0.2
23510,0.3,0.3
23511,0.3,0.1
23512,0.0,0.3
23513,0.8,0.9
23514,0.1,0.1
23515,0.8,0.9
23516,0.7,0.9
23517,0.2,0.4
23518,0.0,0.2
23519,0.0,0.2
23520,0.5,0.7
23521,0.2,0.8
23522,0.5,0.8
23523,0.0,0.7
23524,0.2,0.2
23525,0.0,0.1
23526,0.0,0.0
23527,0.2,0.4
23528,0.7,0.7
23529,0.2,0.2
23530,0.0,0.1
23531,0.1,0.6
23532,0.2,0.5
23533,0.1,0.1
23534,0.1,1.0
23535,0.4,0.6
23536,0.1,0.4
23537,0.1,0.8
23538,0.0,0.1
23539,0.0,0.1
23540,0.0,0.0
23541,0.0,0.1
23542,0.0,0.4
23543,0.0,0.4
23544,0.0,1.0
23545,0.1,0.9
23546,0.6,0.4
23547,0.2,0.6
23548,0.0,0.2
23549,0.2,0.2
23550,0.0,0.2
23551,0.0,0.9
23552,0.1,0.3
23553,0.1,0.2
23554,0.1,0.1
23555,0.1,0.2
23556,0.0,0.1
23557,0.8,0.9
23558,0.1,0.1
23559,0.5,0.9
23560,0.0,0.4
23561,0.2,0.2
23562,0.3,0.8
23563,0.4,0.6
23564,0.2,0.4
23565,0.0,0.1
23566,0.3,0.7
23567,0.8,0.9
23568,0.1,0.4
23569,0.2,0.7
23570,0.1,0.1
23571,0.7,0.9
23572,0.7,0.9
23573,0.3,0.6
23574,0.2,0.6
23575,0.0,0.0
23576,0.0,0.0
23577,0.1,0.6
23578,0.1,0.5
23579,0.4,0.8
23580,0.0,0.5
23581,0.0,0.3
23582,0.5,0.6
23583,0.1,0.0
23584,0.2,0.4
23585,0.0,0.1
23586,0.1,0.5
23587,0.2,0.3
23588,0.0,0.2
23589,0.1,0.7
23590,0.0,0.1
23591,0.2,0.9
23592,0.1,0.7
23593,0.7,0.7
23594,0.2,0.5
23595,0.6,0.2
23596,0.9,0.9
23597,0.4,0.9
23598,0.0,0.0
23599,0.1,0.4
23600,0.0,0.2
23601,0.2,1.0
23602,0.1,0.9
23603,0.1,0.3
23604,0.0,0.8
23605,0.1,0.1
23606,0.1,0.2
23607,0.0,0.9
23608,0.0,0.4
23609,0.1,0.7
23610,0.9,0.9
23611,0.7,1.0
23612,0.0,0.1
23613,0.5,0.9
23614,0.9,0.9
23615,0.2,0.9
23616,0.4,0.2
23617,0.0,0.6
23618,0.1,0.2
23619,0.0,0.6
23620,0.0,0.0
23621,0.1,0.5
23622,0.0,0.1
23623,0.1,0.1
23624,0.1,0.4
23625,0.7,0.8
23626,0.1,0.8
23627,0.5,0.9
23628,0.3,0.7
23629,0.1,0.9
23630,0.4,0.0
23631,0.2,0.7
23632,0.4,0.5
23633,0.1,0.1
23634,0.0,0.0
23635,0.1,0.3
23636,0.2,0.1
23637,0.5,0.9
23638,0.4,0.2
23639,0.3,0.5
23640,0.1,0.4
23641,0.3,0.8
23642,0.1,0.1
23643,0.2,0.7
23644,0.0,0.4
23645,0.2,0.2
23646,0.0,0.4
23647,0.1,0.2
23648,0.0,0.1
23649,0.0,0.1
23650,0.1,0.9
23651,0.1,0.6
23652,0.1,0.8
23653,0.1,0.0
23654,0.1,0.1
23655,0.0,0.4
23656,0.2,0.7
23657,0.0,0.1
23658,0.0,0.9
23659,0.0,0.8
23660,0.1,0.5
23661,0.0,0.2
23662,0.5,0.5
23663,0.2,0.2
23664,0.4,0.7
23665,0.3,0.6
23666,0.1,0.8
23667,0.2,0.9
23668,0.1,0.6
23669,0.2,1.0
23670,0.5,0.1
23671,0.0,0.0
23672,0.2,0.6
23673,0.3,0.9
23674,0.9,0.6
23675,0.0,0.0
23676,0.3,0.9
23677,0.0,0.2
23678,0.1,0.1
23679,0.0,0.1
23680,0.1,0.4
23681,0.1,0.7
23682,0.1,0.9
23683,0.0,0.4
23684,0.2,0.7
23685,0.5,0.5
23686,0.0,0.5
23687,0.0,0.1
23688,0.0,0.3
23689,0.1,0.1
23690,0.2,0.6
23691,0.2,0.8
23692,0.0,0.2
23693,0.0,0.6
23694,0.3,0.9
23695,0.8,0.9
23696,0.0,0.0
23697,0.0,0.3
23698,0.7,0.9
23699,0.1,0.6
23700,0.3,0.6
23701,0.1,0.2
23702,0.0,0.1
23703,0.0,0.6
23704,0.1,0.2
23705,0.5,0.9
23706,0.5,0.5
23707,0.5,0.7
23708,0.2,0.7
23709,0.2,0.8
23710,0.1,0.4
23711,0.0,0.1
23712,0.1,0.4
23713,0.1,0.5
23714,0.0,0.1
23715,0.7,0.9
23716,0.4,0.4
23717,0.1,0.3
23718,0.2,0.1
23719,0.0,0.2
23720,0.1,0.9
23721,0.4,0.2
23722,0.1,0.1
23723,0.1,0.4
23724,0.1,0.3
23725,0.2,0.7
23726,0.0,0.6
23727,0.0,0.0
23728,0.3,0.2
23729,0.5,0.7
23730,0.1,0.7
23731,0.4,0.8
23732,0.3,0.6
23733,0.2,0.4
23734,0.0,0.0
23735,0.1,0.4
23736,0.0,0.0
23737,0.2,0.8
23738,0.1,0.2
23739,0.2,0.9
23740,0.1,0.1
23741,0.0,0.5
23742,0.1,0.3
23743,0.0,0.0
23744,0.0,0.6
23745,0.5,0.8
23746,0.5,0.8
23747,0.6,0.2
23748,0.0,0.1
23749,0.1,0.1
23750,0.9,1.0
23751,0.4,0.3
23752,0.0,0.0
23753,0.6,1.0
23754,0.1,0.1
23755,0.1,0.2
23756,0.0,0.1
23757,0.1,0.4
23758,0.1,0.1
23759,0.0,0.9
23760,0.2,0.1
23761,0.1,0.0
23762,0.0,0.2
23763,0.8,0.9
23764,0.1,0.8
23765,0.2,0.8
23766,0.2,0.5
23767,0.0,0.1
23768,0.1,0.6
23769,0.5,0.8
23770,0.0,0.1
23771,0.2,0.0
23772,0.1,0.2
23773,0.4,0.5
23774,0.0,0.3
23775,0.0,0.0
23776,0.7,1.0
23777,0.4,0.5
23778,0.1,0.2
23779,0.1,0.6
23780,0.0,0.2
23781,0.1,0.5
23782,0.2,0.6
23783,0.4,0.5
23784,0.3,0.6
23785,0.0,0.1
23786,0.4,0.1
23787,0.3,0.5
23788,0.1,0.1
23789,0.2,0.5
23790,0.1,0.1
23791,0.6,0.9
23792,0.1,0.0
23793,0.1,0.7
23794,0.0,0.0
23795,0.3,0.5
23796,0.0,0.1
23797,0.0,0.1
23798,0.0,0.0
23799,0.0,0.2
23800,0.1,0.9
23801,0.2,0.5
23802,0.4,0.8
23803,0.0,0.1
23804,0.0,0.1
23805,0.2,0.8
23806,0.0,0.6
23807,0.5,0.9
23808,0.1,0.9
23809,0.5,0.7
23810,0.3,0.9
23811,0.0,0.6
23812,0.4,0.8
23813,0.1,0.8
23814,0.0,0.1
23815,0.0,0.1
23816,0.0,0.1
23817,0.1,0.4
23818,0.0,0.0
23819,0.1,0.9
23820,0.3,0.8
23821,0.1,0.4
23822,0.0,0.3
23823,0.1,0.1
23824,0.0,1.0
23825,0.1,0.3
23826,0.8,1.0
23827,0.1,0.5
23828,0.0,0.1
23829,0.1,0.0
23830,0.0,0.1
23831,0.0,0.1
23832,0.2,0.4
23833,0.0,0.3
23834,0.1,0.4
23835,0.1,0.0
23836,0.8,0.7
23837,0.0,0.2
23838,0.2,0.2
23839,0.2,0.2
23840,0.1,0.4
23841,0.3,0.6
23842,0.0,0.9
23843,0.3,0.7
23844,0.7,0.8
23845,0.0,0.1
23846,0.1,0.1
23847,0.1,0.5
23848,0.3,0.8
23849,0.8,0.9
23850,0.1,0.1
23851,0.1,0.6
23852,0.1,0.7
23853,0.1,0.1
23854,0.4,0.4
23855,0.6,0.6
23856,0.1,0.6
23857,0.1,0.2
23858,0.1,0.8
23859,0.0,0.0
23860,0.1,0.7
23861,0.3,0.5
23862,0.1,0.3
23863,0.2,0.3
23864,0.1,0.4
23865,0.2,1.0
23866,0.1,0.1
23867,1.0,0.9
23868,0.0,0.6
23869,0.5,0.6
23870,0.8,0.4
23871,0.2,0.1
23872,0.7,0.8
23873,0.4,0.6
23874,0.5,0.7
23875,0.0,0.1
23876,0.1,0.9
23877,0.0,0.4
23878,0.2,0.6
23879,0.6,0.9
23880,0.0,0.1
23881,0.1,0.6
23882,0.1,0.6
23883,0.1,0.1
23884,0.2,0.5
23885,0.7,0.9
23886,0.2,1.0
23887,0.1,0.3
23888,0.1,0.1
23889,0.1,0.6
23890,0.1,0.2
23891,0.0,0.1
23892,0.5,0.1
23893,0.1,0.7
23894,0.1,0.4
23895,0.2,0.4
23896,0.0,0.5
23897,0.0,0.4
23898,0.0,0.0
23899,0.2,0.5
23900,0.1,0.5
23901,0.2,0.8
23902,0.3,0.9
23903,0.8,0.5
23904,0.1,0.2
23905,0.1,0.3
23906,0.0,0.8
23907,0.0,0.2
23908,0.8,0.9
23909,0.1,0.1
23910,0.9,1.0
23911,0.0,0.0
23912,0.1,0.2
23913,0.0,0.1
23914,0.0,0.1
23915,0.2,0.4
23916,0.2,0.1
23917,0.1,0.2
23918,0.0,0.8
23919,0.0,0.1
23920,0.1,0.6
23921,0.3,0.2
23922,0.1,0.3
23923,0.0,0.1
23924,0.4,1.0
23925,0.6,0.9
23926,0.4,0.2
23927,0.0,0.4
23928,0.3,0.5
23929,0.4,0.9
23930,0.2,0.3
23931,0.5,0.6
23932,0.1,0.2
23933,0.3,0.8
23934,0.0,0.2
23935,0.0,0.1
23936,0.8,0.9
23937,0.1,0.3
23938,0.1,0.3
23939,0.1,0.3
23940,0.2,0.6
23941,0.1,0.5
23942,0.2,0.1
23943,0.0,0.2
23944,0.3,0.9
23945,0.2,0.9
23946,0.1,0.3
23947,0.5,0.4
23948,0.2,0.3
23949,0.3,0.7
23950,0.1,0.1
23951,0.1,0.9
23952,0.1,0.1
23953,0.1,0.4
23954,0.1,0.2
23955,0.1,0.9
23956,0.2,0.6
23957,0.0,0.7
23958,0.1,0.7
23959,0.2,0.1
23960,0.8,0.9
23961,0.0,0.1
23962,0.0,0.2
23963,0.5,0.9
23964,0.1,0.8
23965,0.1,0.6
23966,0.0,0.1
23967,0.1,0.2
23968,0.0,0.0
23969,0.1,0.3
23970,0.2,0.5
23971,0.0,0.1
23972,0.0,0.4
23973,0.6,0.8
23974,0.1,0.3
23975,0.2,0.5
23976,0.0,0.4
23977,0.3,0.8
23978,0.4,0.9
23979,0.0,0.1
23980,0.1,0.5
23981,0.0,0.0
23982,0.0,0.4
23983,0.0,0.0
23984,0.7,0.7
23985,0.1,0.1
23986,0.0,0.2
23987,0.1,0.6
23988,0.1,0.2
23989,0.0,0.0
23990,0.0,0.9
23991,0.5,0.5
23992,0.0,0.1
23993,0.0,0.2
23994,0.8,0.9
23995,0.0,0.3
23996,0.0,0.2
23997,0.0,0.2
23998,0.1,0.4
23999,0.0,0.8
24000,0.3,0.6
24001,0.6,0.3
24002,0.0,0.2
24003,0.0,0.1
24004,0.6,0.9
24005,0.0,0.1
24006,0.1,0.4
24007,0.0,0.0
24008,0.8,0.8
24009,0.1,0.4
24010,0.4,0.8
24011,0.2,0.9
24012,0.3,0.7
24013,0.0,0.0
24014,0.1,0.3
24015,0.0,0.9
24016,0.1,0.6
24017,0.8,0.9
24018,0.0,0.1
24019,0.0,0.0
24020,0.3,0.5
24021,0.1,0.8
24022,0.1,0.2
24023,0.1,0.3
24024,0.1,0.7
24025,0.0,0.3
24026,0.3,0.4
24027,0.1,0.9
24028,0.2,0.2
24029,0.1,0.5
24030,0.0,0.6
24031,0.4,0.3
24032,0.2,0.2
24033,0.1,0.4
24034,0.2,0.4
24035,0.1,0.4
24036,0.0,0.4
24037,0.0,0.2
24038,0.0,0.1
24039,0.0,0.7
24040,0.1,0.3
24041,0.0,0.2
24042,0.6,0.8
24043,0.9,1.0
24044,0.2,0.1
24045,0.3,0.8
24046,0.6,0.9
24047,0.6,0.9
24048,0.0,0.4
24049,0.1,0.1
24050,0.1,0.4
24051,0.1,0.7
24052,0.1,1.0
24053,0.1,0.8
24054,0.1,0.2
24055,0.1,0.3
24056,0.2,0.2
24057,0.8,0.6
24058,0.4,0.9
24059,0.1,0.1
24060,0.0,0.3
24061,0.4,0.9
24062,0.0,0.2
24063,0.1,0.3
24064,0.0,0.1
24065,0.0,0.0
24066,0.1,0.2
24067,0.1,0.1
24068,0.4,0.5
24069,0.2,0.3
24070,0.2,0.6
24071,0.1,0.6
24072,0.4,0.5
24073,0.7,0.9
24074,0.5,0.5
24075,0.1,0.6
24076,0.2,0.9
24077,0.1,0.2
24078,0.0,0.1
24079,0.0,0.1
24080,0.2,0.8
24081,0.1,0.2
24082,0.0,0.1
24083,0.1,0.1
24084,0.1,0.2
24085,0.6,0.8
24086,0.0,0.6
24087,0.0,0.2
24088,0.0,0.1
24089,0.0,0.1
24090,0.1,0.2
24091,0.2,0.6
24092,0.5,0.7
24093,0.1,0.2
24094,0.7,1.0
24095,0.1,0.2
24096,0.0,0.2
24097,0.1,0.1
24098,0.1,0.2
24099,0.2,0.5
24100,0.7,0.6
24101,0.2,0.4
24102,0.1,0.5
24103,0.1,0.2
24104,0.2,0.7
24105,0.0,0.2
24106,0.2,0.4
24107,0.1,0.1
24108,0.3,0.7
24109,0.1,0.5
24110,0.2,0.7
24111,0.2,0.3
24112,0.1,0.0
24113,0.3,0.9
24114,0.1,0.1
24115,0.1,0.3
24116,1.0,1.0
24117,0.9,1.0
24118,0.0,0.1
24119,0.1,0.9
24120,0.9,1.0
24121,0.0,0.1
24122,0.0,0.1
24123,0.7,0.5
24124,0.2,0.4
24125,0.5,0.8
24126,0.6,0.7
24127,0.0,0.8
24128,0.2,0.6
24129,0.7,0.7
24130,0.2,0.1
24131,0.4,0.7
24132,0.0,0.0
24133,0.2,0.4
24134,0.1,0.9
24135,0.7,0.3
24136,0.0,0.3
